url,title,total_score,alignment_30,content_quality_20,actionable_20,seo_value_15,redundancy_10,user_value_5,recommendation,justification,consolidate_suggestion,legal_hold,possible_legal_hold,legal_hold_reason,needs_manual_review,review_reasons,dap_visits,dap_pageviews,scored_at
https://www.gsa.gov/about-gsa/newsroom/former-gsa-regional-news-archive/region-1-newsroom/press-releases?year=2023,Press Releases | GSA,14,5,2,2,3,1,1,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. Archived regional press release page with only 47 words of actual content, part of a 46-page duplicate cluster, explicitly labeled outdated, and offers no substantive information beyond a boilerplate archival notice.",,,,,yes,js-rendered,201,235,2026-08-17T20:37:39.017Z
https://www.gsa.gov/about-gsa/newsroom/former-gsa-regional-news-archive/region-1-newsroom/press-releases?year=2021,Press Releases | GSA,14,5,2,2,3,1,1,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. Archived 2021 regional press release page with only 47 words of actual content, part of a 46-page duplicate cluster, minimal traffic, and no substantive information beyond a boilerplate archival notice.",,,,,yes,js-rendered,201,235,2026-08-17T20:37:40.983Z
https://www.gsa.gov/about-gsa/newsroom/former-gsa-regional-news-archive/region-10-newsroom/r10-press-releases?year=2024,R10 Press Releases | GSA,14,5,2,2,3,1,1,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. Archived regional press release index with only 47 words of body content, no actual press releases rendered, part of a 46-page duplicate cluster, and explicitly labeled outdated—minimal traffic (223 visits) does not justify retention.",,,,,yes,js-rendered,223,236,2026-08-17T20:37:44.537Z
https://www.gsa.gov/about-gsa/newsroom/former-gsa-regional-news-archive/region-5-newsroom/great-lakes-feature-stories-and-news-releases?year=2022,Great Lakes Feature Stories and News Releases | GSA,14,5,2,2,3,1,1,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. This is a near-empty archived regional press release page with only 47 words of body text, no actual news content rendered, part of a 46-page duplicate cluster, and minimal traffic (263 visits), offering no unique value beyond what the main GSA Newsroom already provides.",,,,,yes,js-rendered,263,279,2026-08-17T20:37:48.253Z
https://www.gsa.gov/about-gsa/newsroom/former-gsa-regional-news-archive/region-4-newsroom/news-releases?year=2023,News Releases | GSA,14,5,2,2,3,1,1,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. Archived regional news page with only 47 words of body text, no actual releases rendered, part of a 46-page duplicate cluster, minimal traffic, and explicitly flagged as outdated information.",,,,,yes,js-rendered,243,253,2026-08-17T20:37:50.749Z
https://www.gsa.gov/reference/reports/ocia-library,OCIA Library | GSA,15,8,1,2,3,0,1,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. Page renders only 9 words of body text due to JS-rendering failure, making it effectively empty with no auditable content, no downloads, and sits in a duplicate cluster of 203 pages.",,,,,yes,js-rendered,402,386,2026-08-17T16:51:05.973Z
https://www.gsa.gov/about-gsa/gsa-galleries/public-sale-of-regional-office-building,Public sale of Regional Office Building | GSA,15,8,1,2,3,0,1,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. Page renders only 9 words of actual content (a photo gallery shell with no images or substantive text), has a duplicate cluster of 203, negligible traffic, and provides no actionable value to users.",,,,,yes,js-rendered,67,72,2026-08-17T17:14:02.967Z
https://www.gsa.gov/about-gsa/newsroom/former-gsa-regional-news-archive/region-11-newsroom/national-capital-region-feature-stories-and-news-releases,National Capital Region Feature Stories and News Releases | GSA,15,5,3,2,3,1,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. This is a legacy regional news archive page with near-zero unique content, extremely low traffic (215 visits), a duplicate cluster of 87, no actual news articles visible in the body, and no meaningful alignment with any new site line of business.",,,,,,,215,224,2026-08-17T17:16:46.870Z
https://www.gsa.gov/about-gsa/newsroom/former-gsa-regional-news-archive/region-4-newsroom/news-releases,News Releases | GSA,15,5,2,3,3,1,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. This is a legacy Region 4 news releases archive page with no actual news content visible, minimal traffic (243 visits), part of an 87-page duplicate cluster, and no unique value that cannot be served by the main GSA newsroom.",,,,,,,243,253,2026-08-17T17:19:19.080Z
https://www.gsa.gov/about-gsa/newsroom/former-gsa-regional-news-archive/region-3-newsroom/midatlantic-region-focus-newsletter,Mid-Atlantic Region FOCUS Newsletter | GSA,15,6,1,2,4,1,1,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. Near-zero body content (9 words, JS-rendered shell), part of a 203-page duplicate cluster of archived regional newsletters with negligible traffic (85 visits), no substantive downloadable content, and no unique value that cannot be found elsewhere.",,,,,yes,js-rendered,85,89,2026-08-17T19:32:27.064Z
https://www.gsa.gov/photos/alburg-springs-lpoe,Alburg Springs LPOE | GSA,15,8,1,2,2,1,1,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. Near-zero word count and no substantive content rendered—just a photo gallery shell with 9 words of body text, no meta description, part of a 203-page duplicate cluster, and negligible traffic (69 visits).",,,,,yes,js-rendered,69,68,2026-08-17T19:34:22.718Z
https://www.gsa.gov/about-gsa/newsroom/former-gsa-regional-news-archive/region-6-newsroom/heartland-feature-stories,Heartland Feature Stories | GSA,15,5,3,2,3,1,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. This is a legacy regional news archive page with negligible traffic (222 visits), no substantive content beyond navigation boilerplate, a duplicate cluster size of 87, and no alignment with any current GSA line of business.",,,,,,,222,227,2026-08-17T19:37:52.498Z
https://www.gsa.gov/about-gsa/newsroom/former-gsa-regional-news-archive/region-10-newsroom/feature-stories,Feature Stories | GSA,15,5,3,2,3,1,1,Archive,"Press release / newsroom historical record (searchable archive): preserved as historical record (archive), not deleted. This is a legacy regional archive index page with no substantive content, extremely low traffic (192 visits), and belongs to a duplicate cluster of 87 pages, making it redundant and misaligned with the new site's lines of business.",,,,,,,192,191,2026-08-17T19:47:29.081Z
https://www.gsa.gov/directives-library/by-category/sub-category?cat=Human%2BResources%2BServices%2B%26%2BManagement&sub_cat=Employee%2BRecognition,| GSA,15,8,1,3,1,0,2,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. Page renders only 9 words of body text due to JS-rendering failure, has no title or meta description, and belongs to a duplicate cluster of 203 pages, making it effectively empty and indistinguishable from hundreds of similar directives-library filter pages.",,,,,yes,js-rendered,5600,6469,2026-08-17T20:20:47.610Z
https://www.gsa.gov/directives-library/by-category/sub-category?cat=Communications%2C%2BCreative%2C%2BTeleproduction%2B%26%2BWebsite%2BServices&sub_cat=Enterprise%2BWebsite%2BServices,| GSA,15,8,1,3,1,0,2,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. Page renders almost no content (9 words, no meta description, no meaningful headings related to the category), is part of a 203-page duplicate cluster of near-identical filtered directive library views, and provides no standalone value beyond a broken JS-rendered shell.",,,,,yes,js-rendered,5600,6469,2026-08-17T20:28:45.107Z
https://www.gsa.gov/photos/r8-dfc-building-48-modernization-project-progress-april-2023,R8 DFC Building 48 Modernization Project Progress April 2023 | GSA,15,8,1,2,2,1,1,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. A near-empty JS-rendered photo gallery page with only 9 words of body text, no meta description, 203-page duplicate cluster, and only 38 visits offers negligible content or user value.",,,,,yes,js-rendered,38,38,2026-08-17T20:29:40.402Z
https://www.gsa.gov/photos/jose-mendez-photos,Jose Mendez photos | GSA,15,2,1,1,1,9,1,Needs review,"Flagged for manual review (thin-content); not auto-deleted. A near-empty photo gallery page for an individual (Jose Mendez) with only 41 words, no meta description, no meaningful content, no downloads, and negligible traffic (48 visits) that fits no GSA line of business.",,,,,yes,thin-content,48,48,2026-08-17T20:29:46.318Z
https://www.gsa.gov/photos/webstercity-center-former-webster-school,Webster@City Center (former Webster School) | GSA,15,8,1,2,3,0,1,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. This page is essentially empty (9 words of body text, no substantive content) and is part of a 203-page duplicate cluster with near-zero traffic, providing no real value to any line of business.",,,,,yes,js-rendered,55,54,2026-08-17T20:36:00.274Z
https://www.gsa.gov/photos/federal-coworking,Federal coworking | GSA,15,8,1,2,3,0,1,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. This page is essentially a photo gallery shell with only 9 words of body text, no substantive content, extremely low traffic (43 visits), and sits in a duplicate cluster of 203 pages, making it near-worthless for users or search.",,,,,yes,js-rendered,43,43,2026-08-17T20:36:03.085Z
https://www.gsa.gov/photos/otay-mesa-land-port-of-entry-renderings,Otay Mesa Land Port of Entry Renderings | GSA,15,8,1,2,3,0,1,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. Near-zero body content (9 words, JS-rendered gallery that failed to load), no meta description, part of a 203-page duplicate cluster, and only 42 DAP visits with no actionable value beyond decorative renderings.",,,,,yes,js-rendered,42,42,2026-08-17T20:36:55.414Z
https://www.gsa.gov/about-gsa/newsroom/former-gsa-regional-news-archive/region-7-newsroom/greater-southwest-feature-stories-and-news-release?year=2022,Greater Southwest Feature Stories and News Releases | GSA,15,5,2,2,4,1,1,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. Archived regional news page with only 47 words of body text, explicitly labeled outdated, part of a 46-page duplicate cluster, and minimal traffic (239 visits) offering no substantive content or actionable value.",,,,,yes,js-rendered,239,262,2026-08-17T20:37:13.846Z
https://www.gsa.gov/buy-through-us/shared-services/support-services-for-commissions-and-boards/hr-links-user-guides/pay,Pay | GSA,16,8,1,3,3,0,1,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. Page renders only 9 words of body text due to JS-rendering failure, making it effectively empty content with no auditable substance, and sits in a duplicate cluster of 203 pages.",,,,,yes,js-rendered,456,614,2026-08-17T16:23:15.317Z
https://www.gsa.gov/policy-regulations/regulations/managing-the-federal-rulemaking-process-erulemaking,Managing the federal rulemaking process | GSA,16,8,1,2,4,0,1,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. Page renders only 9 words of actual body content due to JS rendering failure, making it effectively empty despite a meaningful title; the duplicate cluster of 203 confirms extreme redundancy and the content is not recoverable from available evidence.",,,yes,Federal rulemaking and retrospective regulatory review processes may carry statutory obligations under the Administrative Procedure Act and related executive orders requiring public access to rulemaking information.,yes,js-rendered,992,1027,2026-08-17T16:32:07.793Z
https://www.gsa.gov/buy-through-us/products-and-services/professional-services/acquisition-support/center-of-excellence-outcomebased-contracting/knowledge-innovation-tools-kit,Knowledge - Innovation - Tools (KIT) | GSA,16,8,1,3,3,0,1,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. Page renders only 9 words of real content (JS-rendering failure), sits in a duplicate cluster of 203, has negligible traffic (82 visits), and the thin meta description offers no substantive value to users or search engines.",,,,,yes,js-rendered,82,110,2026-08-17T16:50:38.736Z
https://www.gsa.gov/policy-regulations/policy/personal-property-policy-overview/special-programs,Special programs | GSA,16,8,1,2,3,1,1,Needs review,"Flagged for manual review (js-rendered); not auto-deleted. Page renders only 9 words of actual content (JS-rendering failure), sits in a duplicate cluster of 203, has negligible traffic, and provides no substantive information about special property programs beyond a meta description.",,,,,yes,js-rendered,288,310,2026-08-17T17:02:59.407Z
https://www.gsa.gov/blog/blog-search?page=%2C37,Blog Search | GSA,16,5,2,3,2,1,3,Delete,"This is a paginated blog search results page (page 37) with a placeholder meta description, no substantive content, and is one of 87 near-duplicate pages in its cluster, offering no unique value.",,,,,,,10249,11856,2026-08-17T17:19:03.003Z
